Date,R.A._ICRF,DEC_ICRF,delta,deldot,R.A._Ecl,DEC_Ecl,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol
01/02/1980,260.56727,-21.81493,31.2036820319316,-10.2108762,261.2458661331668,1.3381610084146314,3.0,-4.747740808279233,-28.577455333520167,-11.595592965775861,-4.747740808279233,-30.83176476795507,0.7287049202352858,31.195172086223785,-1.723584821164017
01/03/1980,260.6058,-21.81711,31.1976477935385,-10.6847483,261.281712510089,1.3383134766028668,2.0,-4.727535685948268,-28.57467941063925,-11.59445258591163,-4.727535685948268,-30.828764291436848,0.7286470001255054,31.18913755458599,-1.7229591838623908
01/04/1980,260.64413,-21.81926,31.1913406287812,-11.1559728,261.3173711095142,1.3384743570124935,2.0,-4.707395996964183,-28.571628919866058,-11.593195159829587,-4.707395996964183,-30.82546534549068,0.7285872510383733,31.182830064608975,-1.722336823896362
01/05/1980,260.68226,-21.82138,31.1847620929013,-11.6244715,261.3528419512256,1.338643797386073,2.0,-4.687322444054871,-28.568305432312354,-11.591821247001088,-4.687322444054871,-30.821869594128383,0.7285257846210325,31.176251169311495,-1.7217177409206477
01/06/1980,260.72017,-21.82346,31.1779137831009,-12.0901609,261.3881058796315,1.3388307328340374,2.0,-4.667326024057683,-28.56471092527444,-11.590326371898856,-4.667326024057683,-30.81797707122219,0.7284674936127669,31.169402351941606,-1.721102269263408
01/07/1980,260.75787,-21.82551,31.1707973516831,-12.5529346,261.42317282788747,1.3390259381819665,2.0,-4.64740211768619,-28.560845895278298,-11.588716186117633,-4.64740211768619,-30.813790480400186,0.7284073902829977,31.16228538174752,-1.720490235558357
01/08/1980,260.79533,-21.82752,31.1634145175841,-13.012669,261.45801437835,1.3392377732123468,2.0,-4.627566697173248,-28.556711648504955,-11.586986264000059,-4.627566697173248,-30.809309259635445,0.7283500546620392,31.154901871016143,-1.7198821357869551
01/09/1980,260.83255,-21.8295,31.1557670749348,-13.469228,261.49263119178306,1.3394564316466542,2.0,-4.6078201271628885,-28.55230802173564,-11.585142309666919,-4.6078201271628885,-30.80453552814568,0.7282901883963167,31.147253738156067,-1.719277958416678
01/10/1980,260.86953,-21.83145,31.1478568991764,-13.9224666,261.52702328703504,1.3396820855028722,2.0,-4.588163099671776,-28.547636922849954,-11.583185006875922,-4.588163099671776,-30.799471308359426,0.7282279230609632,31.139342856002038,-1.7186777031185603
01/11/1980,260.90625,-21.83336,31.1396859518359,-14.3722317,261.5611715200875,1.3399237184074038,2.0,-4.568606591163377,-28.542700739920917,-11.581110027344636,-4.568606591163377,-30.794117069599828,0.7281681796982813,31.13117107146856,-1.7180817040187693
